gene_id,mean_control,mean_treatment,log2_fold_change,pvalue,padj,significant
b0484,8.211519376838686,6.928451219438977,-1.2830681573997085,0.03644689812447884,0.12496079356964174,False
b3180,8.093161469317193,7.258499165783292,-0.8346623035339018,0.011442631821802923,0.07630688204495024,False
b1647,7.6243910928059035,7.788467136585744,0.16407604377984075,0.6355057263301136,0.7360870664757491,False
b2346,7.904932625825006,7.556946051411227,-0.34798657441377845,0.004678683901260122,0.05849006503859451,False
b2080,7.557433836922248,7.592727175577093,0.03529333865484574,0.9607563396582097,0.9726763935001229,False
b3209,8.021812425000277,7.320658549738888,-0.7011538752613893,0.07266159029261474,0.1783902245298978,False
b3009,8.231064915283781,6.848892005143497,-1.3821729101402838,0.023555641423810166,0.10074756295904107,False
b1618,8.309171874139894,6.710563724900797,-1.598608149239097,0.003028566927588797,0.05187865790465084,False
b1105,7.466846450430914,7.936163681316157,0.4693172308852427,0.03873161662387121,0.12943223783167088,False
b3567,7.364818678380481,7.662159709718202,0.29734103133772116,0.7121832100911536,0.7909111745911312,False
b3961,7.790092694428623,7.646622801429786,-0.14346989299883628,0.3184829681321695,0.4634732687993439,False
b2992,7.534650094205127,7.6360695223322415,0.10141942812711413,0.8836637772172203,0.9238089928854167,False
b1782,6.826086579541297,8.177878137821802,1.351791558280505,0.03436436880673749,0.12067862848563213,False
b1908,8.090869892820157,7.147255695120837,-0.9436141976993202,0.03483489767548015,0.1217593619685007,False
b3636,7.460814357064443,7.888802130504448,0.42798777344000527,0.18078888036684793,0.31436671642247715,False
b2729,7.269770486345236,7.715285774862582,0.44551528851734545,0.5440597372124877,0.6671641216523371,False
b1910,7.9668100173731204,7.379596800718822,-0.5872132166542983,0.017950017778390316,0.09031354236481584,False
b0581,6.113952390586441,8.402825285893178,2.2888728953067368,0.004418499160961745,0.05781406482331286,False
b3244,7.79215257842128,7.607857738738957,-0.18429483968232319,0.1199210319757727,0.2415456195239054,False
b1200,7.8193331629839085,7.567658506659161,-0.25167465632474784,0.061348723888886784,0.16434311517204553,False
